,NCODER_ID,X,UserName,Condition,CONFIDENCE.Pre,CONFIDENCE.Post,CONFIDENCE.Change,C.Level.Pre,NewC.Change,C.Change,Timestamp,ActivityNumber,GroupName,GameHalf,GameDay,text,Hydraulic_c,Technical.Constraints_c,Performance.Parameters_c,PAM_c,Pneumatic_c,Client.and.Consultant.Requests_c,Electric_c,SE_c,null_c,total_after
481,481,481,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:03,9,PAM,First,22,"sure, so as 4th?",0,0,0,0,0,0,0,0,1,1
482,482,482,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:03,9,PAM,First,22,Maybe we could include Tiffany's fifth design because I also have one similar,0,0,0,0,0,0,0,0,1,1
483,483,483,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:03,9,PAM,First,22,"@Amalia: Your 5th design, it's pretty much the same, just composite instead of aluminum",0,1,0,0,0,0,0,0,0,1
484,484,484,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:04,9,PAM,First,22,Yeah-then we're looking for one more,0,0,0,0,0,0,0,0,1,1
485,485,485,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:04,9,PAM,First,22,"@Amalia: Your 4th and my 5th would interesting because they use the same components, just slightly different materials.",0,1,0,0,0,0,0,0,0,1
486,486,486,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:05,9,PAM,First,22,"okay, so then tiffany's as 4th and mine as 5th. Is that okay?",0,0,0,0,0,0,0,0,1,1
487,487,487,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:18,9,PAM,First,22,Is everyone back on?,0,0,0,0,0,0,0,0,1,1
488,488,488,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:19,9,PAM,First,22,I can only access the chat archive right now...,0,0,0,0,0,0,0,0,1,1
489,489,489,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:20,9,PAM,First,22,Ok I'm back in business,0,0,0,0,0,0,0,0,1,1
490,490,490,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:23,9,PAM,First,22,"hi ok i couldn't log in.. so to clarify- we'll be looking at Amalia's 4th and 5th designs, Tiffany's 4th and 5th designs and my (amelia's) 2nd design??",0,0,0,0,0,0,0,0,1,1
491,491,491,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:24,9,PAM,First,22,@Amelia: Yes,0,0,0,0,0,0,0,0,1,1
492,492,492,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:25,9,PAM,First,22,Ok thanks!! @Tiffany,0,0,0,0,0,0,0,0,1,1
493,493,493,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:25,9,PAM,First,22,@Amalia: Do you agree with Amelia? Those designs are correct right?,0,0,0,0,0,0,0,0,1,1
494,494,494,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:28,9,PAM,First,22,I created the batch,0,0,0,0,0,0,0,0,1,1
495,495,495,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:29,9,PAM,First,22,Let me know if you guys have trouble accessing the batch.,0,0,0,0,0,0,0,0,1,1
496,496,496,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:42,9,PAM,First,22,"@Justin Kim: Thanks, see you Thursday!",0,0,0,0,0,0,0,0,1,1
497,497,497,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 11:19,9,PAM,First,22,We need another design to test. My 4th design and Amalia's 5th design are exactly the same. I'm sorry I overlooked that. I assumed that she used Aluminum instead of composite material. Shall we test Amalia's 3rd design? That's the one I was shooting for,0,1,0,0,0,0,0,0,0,1
498,498,498,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 11:20,9,PAM,First,22,I will also update the batch !,0,0,0,0,0,0,0,0,1,1
499,499,499,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 11:36,9,PAM,First,22,"But then again, Amelia's 2nd design is the exact same as my 5th design...",0,0,0,0,0,0,0,0,1,1
500,500,500,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/8/13 11:38,9,PAM,First,22,It's almost as if we cannot come up with the perfect 5 without a repeat Lol,0,0,0,0,0,0,0,0,1,1
501,501,501,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 19:25,9,PAM,First,22,"Hi, sorry just got back on after that problem my connection just wouldn't work.",0,0,0,0,0,0,0,0,1,1
502,502,502,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 21:17,9,PAM,First,22,for the last one let's do Amelia's 5th design. It's different.,0,0,0,0,0,0,0,0,1,1
503,503,503,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 21:17,9,PAM,First,22,Amelia's 5th design,0,0,0,0,0,0,0,0,1,1
504,504,504,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/9/13 17:30,10,PAM,First,23,Sure,0,0,0,0,0,0,0,0,1,1
505,505,505,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/9/13 17:31,10,PAM,First,23,Shoud I make a new batch though? The results have already come back....,0,0,0,0,0,0,0,0,1,1
506,506,506,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/9/13 22:52,10,PAM,First,23,I'll make a new batch but I don't know if they will test it...,0,0,0,0,0,0,0,0,1,1
507,507,507,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 9:28,10,PAM,First,24,Good morning everyone.,0,0,0,0,0,0,0,0,1,1
508,508,508,luis t,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/10/13 9:29,10,PAM,First,24,Good morning,0,0,0,0,0,0,0,0,1,1
509,509,509,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 9:30,10,PAM,First,24,Good Morning!,0,0,0,0,0,0,0,0,1,1
510,510,510,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 9:32,10,PAM,First,24,Hi!,0,0,0,0,0,0,0,0,1,1
511,511,511,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 9:33,10,PAM,First,24,Sounds good!,0,0,0,0,0,0,0,0,1,1
512,512,512,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:02,10,PAM,First,24,ok present for meeting,0,0,0,0,0,0,0,0,1,1
513,513,513,luis t,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/10/13 10:03,10,PAM,First,24,present,0,0,0,0,0,0,0,0,1,1
514,514,514,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:03,10,PAM,First,24,Present.,0,0,0,0,0,0,0,0,1,1
515,515,515,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:03,10,PAM,First,24,Present :),0,0,0,0,0,0,0,0,1,1
516,516,516,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:06,10,PAM,First,24,ok,0,0,0,0,0,0,0,0,1,1
517,517,517,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:08,11,PAM,First,24,Ok,0,0,0,0,0,0,0,0,1,1
518,518,518,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:09,11,PAM,First,24,We chose the ones that us three had in common and then choose the last two based on differences with the ones we already had.,0,0,0,0,0,0,0,0,1,1
519,519,519,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:11,11,PAM,First,24,"Initially, it was not difficult because we found that most of our designs were similar in use of  materials, control sensors and power sources. But we ended up going with the designs who's aspects satisfied those of the internal consultants, preferably succeeding in 3/5 areas of the five attributes.",0,0,0,0,0,1,0,0,0,1
520,520,520,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:11,11,PAM,First,24,they serve as the best group to test so we can closely analyze the prototypes variables,0,0,0,0,0,0,0,0,1,1
521,521,521,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:11,11,PAM,First,24,"I personally thought they had the best mix of material, sensor control, battery, and ROM through the information and test results given to us.",0,1,0,0,0,0,0,0,0,1
522,522,522,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:12,11,PAM,First,24,"We considered the anticipated payload, agility, cost, priority risk number and recharge interval proposed by each internal consultant.",0,0,1,0,0,0,0,0,0,1
523,523,523,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:13,11,PAM,First,24,We had to think harder and interpret on whether or not the prototype and materials would work and if they would be the best choice in each consultant's preferred aspects and to how much could they fulfill those needs.,0,0,0,0,0,1,0,0,0,1
524,524,524,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:13,11,PAM,First,24,We then tried our best to factor those into our prototype designs.,0,0,0,0,0,0,0,0,1,1
525,525,525,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:14,11,PAM,First,24,I used the materials and design elements that worked best with my internal consultants requests,0,1,0,0,0,0,0,0,0,1
526,526,526,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:15,11,PAM,First,24,Yes! You had to or else you really didn't know what you wanted within the prototypes,0,0,0,0,0,0,0,0,1,1
527,527,527,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:15,11,PAM,First,24,In terms of a minimal basis given that the internal consultants pushed for higher restrictions on the designs...,0,0,0,0,0,1,0,0,0,1
528,528,528,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:16,11,PAM,First,24,"I think safety, payload, and agility",0,0,1,0,0,0,0,0,0,1
529,529,529,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:16,11,PAM,First,24,"I think safety, payload, and agility",0,0,1,0,0,0,0,0,0,1
530,530,530,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:16,11,PAM,First,24,"I chose to consider safety, payload and agility most, but all five attributes are imoprtant",0,0,1,0,0,0,0,0,0,1
531,531,531,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:17,11,PAM,First,24,"I agree, specifically with agility",0,0,1,0,0,0,0,0,0,1
532,532,532,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:17,11,PAM,First,24,"With my designs, safety was always a factor",0,0,1,0,0,0,0,0,0,1
533,533,533,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:17,11,PAM,First,24,important*,0,0,0,0,0,0,0,0,1,1
534,534,534,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:18,11,PAM,First,24,I concluded that the worker's overall safety was more important than cost if anything.,0,0,1,0,0,0,0,0,0,1
535,535,535,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:18,11,PAM,First,24,"I addressed safety by thinking if I myself would feel safe with this type of sensor, this type of battery etc.",0,0,1,0,0,0,0,0,0,1
536,536,536,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:19,11,PAM,First,24,yes I believe so,0,0,0,0,0,0,0,0,1,1
537,537,537,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:19,11,PAM,First,24,"The suits efficiency was also important, because what's a rescue suit with poor performance?",0,0,1,0,0,0,0,0,0,1
538,538,538,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:20,11,PAM,First,24,because with the prototype design process showed us how all the elements work together,0,0,0,0,0,0,0,0,1,1
539,539,539,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:20,11,PAM,First,24,"Yes, but lots of room for improvement",0,0,0,0,0,0,0,0,1,1
540,540,540,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:20,11,PAM,First,24,"Yes, but there is room for improvement.",0,0,0,0,0,0,0,0,1,1
541,541,541,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:21,11,PAM,First,24,"Our designs performed well in 3/5 areas but I didn't find it impossible to meet the internal consultant's criteria. Though, it will be difficult to come up with the perfect design.",0,0,0,0,0,1,0,0,0,1
542,542,542,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/10/13 10:23,11,PAM,First,24,I didn't think they would really affect each other as much as they do now.,0,0,0,0,0,0,0,0,1,1
543,543,543,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/10/13 10:23,11,PAM,First,24,Each element could make or break the design in various combinations of areas meaning that you have to come up with the perfect combinations of design elements..,0,0,0,0,0,0,0,0,1,1
544,544,544,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/15/2013 8:35,11,PAM,First,29,Is it possible that we could turn in certain elements of our poster by email for editing and critiquing?,0,0,0,0,0,0,0,0,1,1
545,545,545,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/15/2013 9:28,11,PAM,First,29,"Awesome, Thank you.",0,0,0,0,0,0,0,0,1,1
546,546,546,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/15/2013 9:42,11,PAM,First,29,Is the presentation due by the next work period?,0,0,0,0,0,0,0,0,1,1
547,547,547,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/15/2013 9:43,11,PAM,First,29,"Oh okay, thanks!",0,0,0,0,0,0,0,0,1,1
548,548,548,luis t,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/15/2013 9:46,11,PAM,First,29,Should we be working on the presentation? I havent gotten another email,0,0,0,0,0,0,0,0,1,1
549,549,549,luis t,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/15/2013 9:48,11,PAM,First,29,okay I just got it!,0,0,0,0,0,0,0,0,1,1
550,550,550,luis t,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/15/2013 9:51,11,PAM,First,29,@Justin Kim: Should I create a batch for the designs even though a batch has already been made?,0,0,0,0,0,0,0,0,1,1
551,551,551,luis t,FirstGame,7,7,0,High.Pre,No.Change,Pos.Change,10/15/2013 9:53,11,PAM,First,29,@Justin Kim: alright sounds good,0,0,0,0,0,0,0,0,1,1
552,552,552,amelia n,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/15/2013 10:04,11,PAM,First,29,ok,0,0,0,0,0,0,0,0,1,1
553,553,553,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:04,5,Pneumatic,First,8,"Before we address this, where is everyone at in their research?",0,0,0,0,0,0,0,0,1,1
554,554,554,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,9/24/2013 10:04,5,Pneumatic,First,8,I was just about to do the graphs.,0,0,0,0,0,0,0,0,1,1
555,555,555,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:05,5,Pneumatic,First,8,I was about to start the graphs.,0,0,0,0,0,0,0,0,1,1
556,556,556,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:06,5,Pneumatic,First,8,"Alright, I'll take that as a no.  Nassim, where do you want us in our research before this meeting continues?",0,0,0,0,0,0,0,0,1,1
557,557,557,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,9/24/2013 10:06,5,Pneumatic,First,8,I'm at that same point Peter.,0,0,0,0,0,0,0,0,1,1
558,558,558,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,9/24/2013 10:08,5,Pneumatic,First,8,Can't we just do the graphs real quick right now?,0,0,0,0,0,0,0,0,1,1
559,559,559,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:09,5,Pneumatic,First,8,Does anyone know how long they take?,0,0,0,0,0,0,0,0,1,1
560,560,560,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:09,5,Pneumatic,First,8,"Some people are really behind, but I think 10pm is a fair time for everyone to get caught up.",0,0,0,0,0,0,0,0,1,1
561,561,561,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:09,5,Pneumatic,First,8,Why don't we all do our graphs and submit a summary and explanation of them to this chat by 10PM?,0,0,0,0,0,0,0,0,1,1
562,562,562,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,9/24/2013 10:10,5,Pneumatic,First,8,Alright.,0,0,0,0,0,0,0,0,1,1
563,563,563,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:11,5,Pneumatic,First,8,@Nassim Tehrani: Will that work out if we do our graphs by 10pm?,0,0,0,0,0,0,0,0,1,1
564,564,564,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:13,5,Pneumatic,First,8,So as of know we are inputing our graph reflections as we finish by 10pm.  Any objections?,0,0,0,0,0,0,0,0,1,1
565,565,565,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:13,5,Pneumatic,First,8,*now,0,0,0,0,0,0,0,0,1,1
566,566,566,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:16,5,Pneumatic,First,8,So to clarify we are to have our graphs completed by 10pm but our reflections are postponed?,0,0,0,0,0,0,0,0,1,1
567,567,567,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,9/24/2013 10:19,5,Pneumatic,First,8,How can I make my chat window smaller? I need to use both windows if I'm going to complete my graphs.,0,0,0,0,0,0,0,0,1,1
568,568,568,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/1/13 9:46,5,Pneumatic,First,15,I thought the NiCd battery was the best and the Piezoelectric sensor.,0,1,0,0,0,0,0,0,0,1
569,569,569,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:46,5,Pneumatic,First,15,I found the NiCd batteries seemed to be the best choice because they offer good all-around support in the desired fields,0,1,0,0,0,0,0,0,0,1
570,570,570,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:47,5,Pneumatic,First,15,Why do you think that,0,0,0,0,0,0,0,0,1,1
571,571,571,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:47,5,Pneumatic,First,15,@Joseph K: Why is that? I agreed with Mitchell about the Piezoelectric,0,1,0,0,0,0,0,0,0,1
572,572,572,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:48,5,Pneumatic,First,15,"I also agree with Mitchel, I think safety and performance are our greatest worries and the NiCd batteries help us do this at the lowest cost",0,0,1,0,0,0,0,0,0,1
573,573,573,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:48,5,Pneumatic,First,15,Yes but why PFC over NiCd?,0,1,0,0,0,0,0,0,0,1
574,574,574,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:50,5,Pneumatic,First,15,Piezoelectric,0,1,0,0,0,0,0,0,0,1
575,575,575,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:50,5,Pneumatic,First,15,@Peter H: I only found the LiPo batteries to be stronger in payload.,0,0,1,0,0,0,0,0,0,1
576,576,576,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:51,5,Pneumatic,First,15,The Lipo had the lowest safety rating out of all the batteries,0,1,0,0,0,0,0,0,0,1
577,577,577,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/1/13 9:51,5,Pneumatic,First,15,What about the LiPO?,0,1,0,0,0,0,0,0,0,1
578,578,578,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/1/13 9:51,5,Pneumatic,First,15,And no one power source or control sensor performed well on every attribute. They all had their strengths and weaknesses.,0,1,0,0,0,0,0,0,0,1
579,579,579,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:52,5,Pneumatic,First,15,"Piezoelectric sensors I think are the sure way to go.  Agility is important for the safety of the operator when in an area which is hazardous.  As for LiPo, I agree with Carl that a low safety rating is not something to be taken lightly and I believe a company or operator would be willing to pay for a much safer piece of equipment",0,0,1,0,0,0,0,0,0,1
580,580,580,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:53,5,Pneumatic,First,15,"The NiCd performed very well from an all around standpoint, as did the piezoelectric sensor based on the graphs",0,1,0,0,0,0,0,0,0,1
581,581,581,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:53,5,Pneumatic,First,15,Graphs helped show the strong and weak points of each battery.  I chose NiCd because they are pretty average all around and are the most cost efficient.,0,1,0,0,0,0,0,0,0,1
582,582,582,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:54,5,Pneumatic,First,15,"I disagree with Joseph, agility would better help deal with or completely avoid hazards in a dangerous environment",0,0,1,0,0,0,0,0,0,1
583,583,583,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/1/13 9:54,5,Pneumatic,First,15,I'm still sticking with the NiCd since it only has one least desirable feature and that's its battery. The other two have three least desirable features.,0,1,0,0,0,0,0,0,0,1
584,584,584,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:55,5,Pneumatic,First,15,"I agree with Mitchell, also we need to save costs somewhere, and the NiCd battery is the cheapest",0,0,1,0,0,0,0,0,0,1
585,585,585,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:55,5,Pneumatic,First,15,@Mitchell: That is a good way to look into the graph for the battery.,0,1,0,0,0,0,0,0,0,1
586,586,586,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/1/13 9:56,5,Pneumatic,First,15,"@Carl: That's exactly it if we are going with a more expensive sensor when then need a cheaper battery, while not really sacrificing quality.",0,1,0,0,0,0,0,0,0,1
587,587,587,robert z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:56,5,Pneumatic,First,15,@Joseph K: Even disregarding agility NiCd still maintains a better all around battery because the others have specific flaws,0,1,0,0,0,0,0,0,0,1
588,588,588,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/1/13 9:57,5,Pneumatic,First,15,Does anyone disagree that the Piezoelectric sensor is the best suited,0,1,0,0,0,0,0,0,0,1
